seq_id,Pdb,Total Energy,Backbone Hbond,Sidechain Hbond,Van der Waals,Electrostatics,Solvation Polar,Solvation Hydrophobic,Van der Waals clashes,Entropy Side Chain,Entropy Main Chain,Sloop Entropy,Mloop Entropy,Cis Bond,Torsional Clash,Backbone Clash,Helix Dipole,Water Bridge,Disulfide,Electrostatic Kon,Partial Covalent Bonds,Energy Ionisation,Entropy Complex,Residue Number
peleke-mistral-7b-instruct-v0.2_PD-L1_11,931.652,-227.67,-62.2619,-487.98,-15.6789,681.721,-632.0,721.175,217.122,686.292,0,0,2.24811,56.2283,208.693,0.0,0,-8.10595,0.153725,0,0.409234,0,449,
peleke-mistral-7b-instruct-v0.2_PD-L1_12,659.099,-217.509,-62.5791,-483.147,-18.913,676.189,-625.783,459.038,219.137,675.967,0,0,3.37217,38.6492,192.485,0.0,0,-5.93738,0.0553899,0,0.558638,0,444,
peleke-mistral-7b-instruct-v0.2_PD-L1_13,848.266,-211.104,-52.2661,-482.568,-17.6713,676.869,-628.657,604.65,215.93,683.46,0,0,4.52493,57.2808,246.114,0.0,0,-2.83125,0.014176,0,0.634673,0,446,
peleke-mistral-7b-instruct-v0.2_PD-L1_14,852.35,-184.004,-55.7811,-488.738,-16.0393,681.291,-639.954,578.259,217.725,699.994,0,0,4.49622,58.2888,245.114,0.0,0,-3.39907,-0.313968,0,0.524644,0,444,
peleke-mistral-7b-instruct-v0.2_PD-L1_15,797.635,-153.02,-55.3969,-480.106,-15.7572,686.514,-624.996,476.53,212.068,691.317,0,0,3.37217,56.5963,243.49,0.0,0,0.0,0.0515134,0,0.462913,0,440,
peleke-mistral-7b-instruct-v0.2_PD-L1_16,863.905,-194.954,-70.8757,-495.575,-17.4458,706.009,-641.106,618.568,224.454,683.598,0,0,3.37217,50.6765,236.844,0.0,0,-3.42315,-0.137745,0,0.744612,0,446,
peleke-mistral-7b-instruct-v0.2_PD-L1_17,1148.94,-179.785,-57.3313,-502.035,-14.6189,720.484,-648.553,851.697,228.529,693.586,0,0,2.24811,54.4099,384.084,0.0,0,0.0,-0.387775,0,0.697122,0,448,
peleke-mistral-7b-instruct-v0.2_PD-L1_18,777.807,-244.69,-66.3571,-491.815,-16.6677,675.386,-639.34,570.29,222.775,704.256,0,0,3.37217,64.2085,233.859,0.0,0,-3.38631,-0.657759,0,0.433114,0,452,
peleke-mistral-7b-instruct-v0.2_PD-L1_19,705.991,-237.013,-69.0845,-492.173,-15.9816,675.052,-639.602,524.952,219.343,692.271,0,0,1.12406,49.534,207.454,0.0,0,-3.25686,0.0242916,0,0.802425,0,449,
peleke-mistral-7b-instruct-v0.2_PD-L1_20,1086.73,-221.73,-58.7404,-501.131,-15.2225,700.674,-648.466,857.229,225.445,691.307,0,0,5.00464,52.0913,227.789,0.0,0,0.0,-0.491356,0,0.757914,0,440,
peleke-mistral-7b-instruct-v0.2_PD-L1_21,670.26,-230.96,-68.0327,-486.076,-14.3804,682.456,-627.098,458.631,216.793,693.357,0,0,2.24811,46.2886,238.431,0.0,0,-3.80631,0.263844,0,0.575494,0,443,
peleke-mistral-7b-instruct-v0.2_PD-L1_22,1151.44,-209.019,-67.8219,-500.885,-9.34777,705.739,-653.094,904.953,223.302,696.836,0,0,3.37217,56.9237,353.316,0.0,0,0.0,-0.137683,0,0.625115,0,451,
peleke-mistral-7b-instruct-v0.2_PD-L1_23,710.513,-231.749,-62.7721,-492.643,-11.1946,689.821,-635.309,483.276,216.959,700.432,0,0,3.01639,50.0488,315.003,0.0,0,0.0,0.0417384,0,0.585947,0,453,
peleke-mistral-7b-instruct-v0.2_PD-L1_24,823.604,-183.372,-62.7987,-489.968,-19.1259,699.075,-631.368,549.544,218.12,685.725,0,0,2.24811,58.9807,248.867,0.0,0,-3.962,-0.0285313,0,0.534245,0,441,
peleke-mistral-7b-instruct-v0.2_PD-L1_25,793.556,-238.788,-54.9446,-503.586,-14.5845,685.798,-658.338,610.643,219.544,690.625,0,0,2.24811,57.0751,214.452,0.0,0,-2.66479,0.00297079,0,0.527007,0,450,
peleke-mistral-7b-instruct-v0.2_PD-L1_26,946.419,-227.474,-65.7558,-506.482,-25.3509,728.494,-650.212,718.184,232.786,694.443,0,0,3.37217,47.5831,337.96,0.0,0,-3.69636,-0.208038,0,0.735609,0,450,
peleke-mistral-7b-instruct-v0.2_PD-L1_27,969.882,-146.607,-41.7401,-470.779,-15.6865,682.768,-608.083,595.885,207.378,691.996,0,0,2.24811,74.5293,248.91,0.0,0,-2.37423,-0.328237,0,0.674525,0,441,
peleke-mistral-7b-instruct-v0.2_PD-L1_28,906.39,-204.211,-59.9743,-472.805,-17.4283,664.726,-614.356,677.469,213.586,668.532,0,0,3.37217,52.0683,263.16,0.0,0,-5.68983,-0.142283,0,1.24312,0,441,
peleke-mistral-7b-instruct-v0.2_PD-L1_29,861.25,-219.126,-63.6396,-480.044,-18.342,683.005,-617.658,617.207,216.008,690.51,0,0,1.12406,57.9216,262.25,0.0,0,-5.72389,-0.619358,0,0.626903,0,447,
peleke-mistral-7b-instruct-v0.2_PD-L1_30,877.073,-190.358,-46.7413,-488.934,-15.7152,699.218,-629.058,576.701,216.113,692.627,0,0,3.37217,59.4188,236.271,0.0,0,0.0,-0.189345,0,0.618349,0,446,
peleke-mistral-7b-instruct-v0.2_PD-L1_31,681.53,-226.001,-66.4711,-481.374,-18.0325,672.055,-625.916,479.844,216.294,680.381,0,0,3.37217,47.3397,230.39,0.0,0,0.0,-0.434546,0,0.474235,0,448,
peleke-mistral-7b-instruct-v0.2_PD-L1_32,645.575,-235.165,-61.7943,-485.121,-17.702,673.722,-626.876,458.605,216.529,674.902,0,0,3.37217,48.9001,166.831,0.0,0,-4.19975,-0.271583,0,0.674204,0,444,
peleke-mistral-7b-instruct-v0.2_PD-L1_33,769.399,-210.894,-47.8157,-485.392,-17.7001,690.084,-627.772,519.729,213.473,687.557,0,0,2.24811,45.5696,239.249,0.0,0,0.0,-0.270746,0,0.582273,0,445,
peleke-mistral-7b-instruct-v0.2_PD-L1_34,746.918,-217.919,-68.0076,-496.796,-17.4475,699.891,-643.113,527.93,224.638,681.553,0,0,3.37217,54.1453,273.768,0.0,0,-2.45658,0.52653,0,0.601752,0,445,
peleke-mistral-7b-instruct-v0.2_PD-L1_35,976.924,-207.888,-56.3486,-511.389,-15.2172,728.556,-663.216,715.794,230.144,698.615,0,0,3.37217,58.0198,250.622,0.0,0,-4.10847,-0.0999343,0,0.690559,0,449,
peleke-mistral-7b-instruct-v0.2_PD-L1_36,695.504,-220.083,-50.7344,-470.888,-14.9209,653.001,-617.064,478.936,212.064,672.019,0,0,2.24811,50.7263,249.979,0.0,0,0.0,-0.26137,0,0.461101,0,438,
peleke-mistral-7b-instruct-v0.2_PD-L1_37,773.898,-211.971,-61.8665,-498.292,-13.2907,700.896,-645.236,532.37,221.371,694.616,0,0,3.37217,50.7344,278.705,0.0,0,0.0,0.511206,0,0.682455,0,451,
peleke-mistral-7b-instruct-v0.2_PD-L1_38,572.403,-236.068,-65.4301,-485.132,-15.1066,673.73,-626.163,386.411,217.373,681.748,0,0,3.37217,40.2749,168.824,0.0,0,-2.90128,-0.120372,0,0.414505,0,447,
peleke-mistral-7b-instruct-v0.2_PD-L1_39,854.605,-214.728,-60.2562,-502.004,-19.6121,715.407,-645.943,613.015,224.628,690.686,0,0,3.37217,50.1969,269.457,0.0,0,0.0,-0.586964,0,0.430551,0,442,
peleke-mistral-7b-instruct-v0.2_PD-L1_40,900.549,-185.836,-54.5573,-489.447,-15.2295,703.283,-631.481,602.927,220.632,682.656,0,0,3.37217,64.6012,269.308,0.0,0,0.0,-0.958586,0,0.586771,0,442,
peleke-mistral-7b-instruct-v0.2_PD-L1_41,812.359,-221.586,-60.8324,-499.637,-14.3216,697.8,-651.631,609.36,223.939,689.799,0,0,3.37217,42.5385,229.891,0.0,0,-6.96903,-0.298306,0,0.826529,0,447,
peleke-mistral-7b-instruct-v0.2_PD-L1_42,1129.44,-177.626,-56.6338,-509.786,-20.4692,737.302,-657.395,813.609,221.134,721.475,0,0,3.63017,53.8989,343.144,0.0,0,0.0,-0.125486,0,0.428217,0,450,
peleke-mistral-7b-instruct-v0.2_PD-L1_43,844.399,-228.878,-59.7304,-485.442,-16.8148,678.379,-627.099,628.869,218.64,688.99,0,0,2.24811,44.7205,217.933,0.0,0,0.0,-0.140624,0,0.656752,0,448,
peleke-mistral-7b-instruct-v0.2_PD-L1_44,825.85,-234.354,-51.9885,-480.498,-18.8891,679.495,-620.554,614.947,217.485,683.201,0,0,2.70386,41.4215,228.79,0.0,0,-6.68826,-1.09127,0,0.659834,0,448,
peleke-mistral-7b-instruct-v0.2_PD-L1_45,922.556,-241.257,-59.3968,-502.804,-16.902,704.608,-650.77,720.818,223.59,701.125,0,0,3.37217,43.4723,350.827,0.0,0,-4.04139,0.0570081,0,0.68583,0,453,
peleke-mistral-7b-instruct-v0.2_PD-L1_46,885.479,-217.854,-50.0063,-490.252,-12.1724,676.945,-644.592,662.211,214.087,680.445,0,0,3.37217,62.572,293.869,0.0,0,0.0,0.0933506,0,0.630297,0,440,
peleke-mistral-7b-instruct-v0.2_PD-L1_47,854.639,-212.406,-45.0819,-478.18,-11.8385,671.872,-619.162,603.26,214.695,683.201,0,0,3.37217,47.0301,285.538,0.0,0,-2.89994,0.270551,0,0.504851,0,439,
peleke-mistral-7b-instruct-v0.2_PD-L1_48,1251.06,-150.006,-60.6148,-516.102,-17.121,767.719,-663.45,877.872,226.388,713.569,0,0,3.61362,68.1464,426.848,0.0,0,0.0,0.131701,0,0.913507,0,442,
peleke-mistral-7b-instruct-v0.2_PD-L1_49,992.015,-224.089,-50.3539,-490.103,-19.2658,692.787,-638.58,743.823,216.595,700.851,0,0,3.37217,60.8756,347.208,0.0,0,-3.55836,-0.852777,0,0.514654,0,452,
peleke-mistral-7b-instruct-v0.2_PD-L1_50,737.528,-243.555,-64.1414,-505.494,-18.768,694.59,-657.809,560.306,227.088,699.709,0,0,2.24811,46.7293,252.191,0.0,0,-3.27416,-0.762461,0,0.660425,0,449,
peleke-mistral-7b-instruct-v0.2_BBF-14_01,1181.08,-143.338,-54.3124,-415.008,-13.3644,613.771,-525.264,948.896,176.235,547.794,0,0,2.24811,49.0247,445.868,0.0,0,-6.35622,-0.451596,0,1.20509,0,353,
peleke-mistral-7b-instruct-v0.2_BBF-14_02,2696.04,-134.272,-52.153,-407.423,-9.04339,647.777,-523.059,2346.41,167.738,589.855,0,0,4.14044,67.4004,1047.42,0.0,0,-2.57943,0.343844,0,0.900073,0,347,
peleke-mistral-7b-instruct-v0.2_BBF-14_03,1078.92,-156.208,-41.9907,-376.488,-4.86506,553.743,-481.008,856.88,153.005,533.774,0,0,0.0,41.1269,400.624,0.276587,0,0.0,-1.25807,0,1.93478,0,346,
peleke-mistral-7b-instruct-v0.2_BBF-14_04,1498.24,-135.865,-51.4002,-396.234,-4.375,621.823,-506.487,1191.38,173.682,560.299,0,0,2.24811,48.4773,369.065,0.0,0,-7.05364,0.681974,0,1.06424,0,348,
peleke-mistral-7b-instruct-v0.2_BBF-14_05,797.534,-178.381,-57.3469,-395.158,-12.6392,575.933,-501.643,631.056,169.769,532.359,0,0,4.49622,36.9873,265.964,-0.00810029,0,-7.5623,-1.02659,0,0.699017,0,347,
peleke-mistral-7b-instruct-v0.2_BBF-14_06,3177.46,-132.451,-53.1988,-411.272,-16.6722,660.083,-523.296,2798.96,170.272,605.945,0,0,2.24811,83.268,927.881,0.0,0,-7.87089,0.0719139,0,1.37026,0,347,
peleke-mistral-7b-instruct-v0.2_BBF-14_07,1723.66,-138.253,-60.8736,-409.384,-11.9966,645.105,-515.947,1429.99,169.69,564.377,0,0,0.0,52.5436,555.898,0.0,0,-2.88916,0.111854,0,1.18649,0,351,
peleke-mistral-7b-instruct-v0.2_BBF-14_08,2063.77,-146.688,-55.5997,-404.1,-15.1079,628.621,-511.068,1722.51,167.488,600.18,0,0,1.12406,81.7696,682.082,0.0,0,-6.37,-0.216331,0,1.22883,0,344,
peleke-mistral-7b-instruct-v0.2_BBF-14_09,1346.99,-129.653,-54.9269,-396.922,-12.2748,608.943,-501.024,1020.78,166.721,574.836,0,0,4.14044,68.6774,512.954,0.0,0,-3.40479,-0.158084,0,1.24913,0,347,
peleke-mistral-7b-instruct-v0.2_BBF-14_10,1031.41,-191.747,-53.5027,-386.288,-8.89927,562.839,-490.422,870.439,161.353,528.824,0,0,2.24811,37.9309,536.741,0.0,0,-2.79368,0.259658,0,1.16696,0,352,
peleke-mistral-7b-instruct-v0.2_BBF-14_11,1357.5,-115.02,-51.423,-393.291,-9.48258,611.372,-498.567,1053.78,160.08,532.784,0,0,1.12406,66.9412,406.206,0.0,0,-2.23773,-0.434764,0,1.86837,0,339,
peleke-mistral-7b-instruct-v0.2_BBF-14_12,997.444,-176.716,-57.7616,-389.939,-16.4192,563.536,-498.125,814.162,164.203,536.093,0,0,2.88082,55.1601,236.871,0.0,0,0.0,-0.357886,0,0.727846,0,348,
peleke-mistral-7b-instruct-v0.2_BBF-14_13,1423.25,-129.41,-57.7524,-404.757,-8.22989,622.112,-510.644,1124.77,164.937,563.728,0,0,1.12406,58.8174,459.661,0.0,0,-2.44042,0.260401,0,0.738605,0,350,
peleke-mistral-7b-instruct-v0.2_BBF-14_14,928.056,-126.903,-55.2305,-383.018,-9.18168,572.437,-488.788,657.798,161.981,533.61,0,0,1.12406,66.7603,284.276,0.0,0,-3.79149,0.374575,0,0.883618,0,339,
peleke-mistral-7b-instruct-v0.2_BBF-14_15,1698.84,-148.007,-58.8982,-392.645,-10.9855,605.327,-494.851,1408.1,169.417,568.146,0,0,3.37217,56.3687,431.414,0.0,0,-7.48133,-0.0487274,0,1.02443,0,345,
peleke-mistral-7b-instruct-v0.2_BBF-14_16,1239.5,-135.885,-52.8045,-402.043,-5.22396,610.721,-513.365,970.742,164.968,553.506,0,0,1.12406,49.089,367.588,0.0,0,-2.97417,0.51729,0,1.12475,0,346,
peleke-mistral-7b-instruct-v0.2_BBF-14_17,1442.63,-137.376,-56.9238,-403.044,-15.2729,609.498,-509.93,1187.66,166.398,544.634,0,0,4.14044,56.1526,684.957,0.0,0,-3.60187,-0.857686,0,1.15778,0,341,
peleke-mistral-7b-instruct-v0.2_BBF-14_18,1032.47,-171.209,-54.1635,-376.463,-3.22964,568.903,-474.383,839.018,157.695,504.823,0,0,0.0,40.7321,393.631,0.0,0,0.0,-0.17458,0,0.918037,0,339,
peleke-mistral-7b-instruct-v0.2_BBF-14_19,1130.42,-147.387,-49.5789,-392.223,-8.8407,597.666,-498.616,890.422,165.796,539.374,0,0,2.24811,37.9028,419.55,0.0,0,-7.60387,0.263526,0,1.00113,0,347,
peleke-mistral-7b-instruct-v0.2_BBF-14_20,1421.19,-143.784,-50.4822,-387.22,-6.45497,593.056,-490.57,1146.69,167.397,541.183,0,0,6.80105,47.8745,485.319,-0.264956,0,-3.67684,-0.978726,0,1.6114,0,344,
peleke-mistral-7b-instruct-v0.2_BBF-14_21,2119.63,-130.779,-56.111,-399.757,-4.55836,630.386,-506.463,1813.77,164.183,557.858,0,0,2.26605,53.1128,728.315,0.0,0,-6.49527,-0.352358,0,2.56815,0,350,
peleke-mistral-7b-instruct-v0.2_BBF-14_22,1642.25,-155.767,-58.0837,-401.702,-7.45157,606.09,-505.855,1387.7,166.092,553.943,0,0,2.24811,56.2603,574.607,0.0,0,-3.04878,-0.0517816,0,1.88309,0,345,
peleke-mistral-7b-instruct-v0.2_BBF-14_23,1626.2,-175.234,-54.2642,-391.685,-2.05811,577.822,-499.876,1429.85,170.693,535.944,0,0,2.24811,38.9228,313.742,0.0,0,-7.51047,0.168127,0,1.18539,0,342,
peleke-mistral-7b-instruct-v0.2_BBF-14_24,1591.86,-107.088,-51.0458,-386.062,-13.8256,604.811,-491.558,1260.99,162.259,537.334,0,0,4.14044,72.8893,572.308,0.0,0,-3.25475,-0.364762,0,2.63415,0,337,
peleke-mistral-7b-instruct-v0.2_BBF-14_25,1728.1,-127.419,-57.715,-397.411,-7.16172,627.075,-500.735,1386.15,165.242,574.189,0,0,1.12406,67.1629,527.845,0.0,0,-4.22705,0.108085,0,1.71804,0,351,
peleke-mistral-7b-instruct-v0.2_BBF-14_26,1761.26,-149.505,-56.226,-391.282,-9.55602,585.84,-497.648,1530.11,162.486,544.077,0,0,4.14044,43.7301,421.284,0.0644996,0,-6.32718,0.329642,0,1.02443,0,347,
peleke-mistral-7b-instruct-v0.2_BBF-14_27,831.596,-179.902,-63.033,-391.223,-6.39591,574.924,-493.287,674.385,167.693,512.498,0,0,1.12406,37.9433,262.316,0.0,0,-3.90131,-0.269725,0,1.04059,0,344,
peleke-mistral-7b-instruct-v0.2_BBF-14_28,1147.77,-144.041,-60.9656,-412.247,-12.9237,610.875,-527.572,918.987,176.002,555.247,0,0,1.12406,47.8518,440.375,0.0,0,-6.38984,-0.0096382,0,1.83072,0,345,
peleke-mistral-7b-instruct-v0.2_BBF-14_29,1445.83,-167.972,-53.924,-411.773,-5.0769,621.616,-521.809,1210.55,178.093,557.132,0,0,2.24811,40.6587,405.916,-0.20912,0,-6.1604,0.45214,0,1.99813,0,350,
peleke-mistral-7b-instruct-v0.2_BBF-14_30,1314.9,-161.661,-56.7965,-397.414,-9.36546,605.47,-505.662,1061.76,169.036,568.46,0,0,3.37217,42.8494,460.547,0.0,0,-6.3667,-0.0895704,0,1.31375,0,352,
peleke-mistral-7b-instruct-v0.2_BBF-14_31,1443.68,-133.621,-44.6263,-398.025,-11.5689,608.826,-508.087,1193.69,163.61,521.367,0,0,2.24811,55.793,475.668,0.0,0,-7.36057,-0.27922,0,1.70976,0,337,
peleke-mistral-7b-instruct-v0.2_BBF-14_32,943.653,-185.294,-52.8985,-375.864,-8.67498,550.825,-476.607,773.7,161.62,523.08,0,0,2.24811,37.3508,309.025,0.0,0,-7.4752,-0.556732,0,2.19954,0,339,
peleke-mistral-7b-instruct-v0.2_BBF-14_33,1265.43,-142.003,-61.5572,-414.023,-8.24536,623.763,-529.383,1017.35,172.057,556.525,0,0,1.12406,55.4927,331.591,0.0,0,-6.15423,-1.27576,0,1.76296,0,353,
peleke-mistral-7b-instruct-v0.2_BBF-14_34,1922.45,-138.761,-53.7587,-401.071,-9.18355,613.804,-504.915,1628.24,166.532,570.495,0,0,2.24811,50.9965,623.378,0.0,0,-3.22196,0.0410586,0,1.0042,0,347,
peleke-mistral-7b-instruct-v0.2_BBF-14_35,1444.54,-153.15,-63.8008,-386.019,-5.75624,598.714,-490.167,1188.53,159.133,563.383,0,0,0.0,39.0899,519.027,0.390729,0,-6.15608,-0.951981,0,1.3026,0,350,
peleke-mistral-7b-instruct-v0.2_BBF-14_36,1281.11,-143.789,-60.6425,-407.412,-13.8557,611.348,-511.651,1018.97,169.568,565.298,0,0,2.24811,52.2025,337.314,0.0,0,-2.7943,0.207211,0,1.41755,0,349,
peleke-mistral-7b-instruct-v0.2_BBF-14_37,1433.9,-179.637,-58.787,-402.131,-3.94571,606.761,-509.197,1218.15,170.294,550.148,0,0,2.24811,37.8208,731.397,0.0,0,0.0,0.457141,0,1.71854,0,351,
peleke-mistral-7b-instruct-v0.2_BBF-14_38,1592.45,-116.994,-49.2216,-399.003,-6.52721,626.947,-507.87,1251.86,173.077,558.622,0,0,4.14044,62.1316,354.996,0.0,0,-6.09075,0.151733,0,1.2201,0,344,
peleke-mistral-7b-instruct-v0.2_BBF-14_39,1138.13,-138.704,-49.5807,-398.225,-7.97894,617.691,-501.864,865.584,168.162,540.857,0,0,1.12406,43.4979,336.315,0.0,0,-5.78952,0.427887,0,2.92643,0,343,
peleke-mistral-7b-instruct-v0.2_BBF-14_40,1688.36,-117.462,-42.7845,-407.049,-6.08683,633.837,-522.974,1333.39,168.607,573.447,0,0,3.01639,69.7264,523.077,0.0,0,0.0,0.0712698,0,2.62092,0,347,
peleke-mistral-7b-instruct-v0.2_BBF-14_41,1615.35,-136.723,-58.4994,-394.556,-5.6982,598.838,-503.145,1348.79,163.595,559.344,0,0,1.12406,44.3137,517.97,0.0,0,-3.33294,0.264974,0,1.03762,0,348,
peleke-mistral-7b-instruct-v0.2_BBF-14_42,1750.35,-98.338,-42.2695,-376.157,-4.58318,592.35,-485.263,1402.94,159.15,534.7,0,0,2.24811,68.2897,805.927,0.0,0,-3.70896,-0.0755936,0,1.07136,0,332,
peleke-mistral-7b-instruct-v0.2_BBF-14_43,1422.19,-129.852,-59.3445,-404.905,-3.14319,614.671,-511.833,1107.07,166.754,566.86,0,0,3.23597,74.8516,393.99,0.220382,0,-3.75764,0.137128,0,1.21968,0,346,
peleke-mistral-7b-instruct-v0.2_BBF-14_44,1804.42,-138.351,-64.5928,-401.41,-8.8581,613.18,-508.779,1532.68,170.904,568.492,0,0,2.24811,40.2719,344.64,0.0,0,-2.6172,0.263972,0,0.977586,0,349,
peleke-mistral-7b-instruct-v0.2_BBF-14_45,1803.36,-145.255,-48.0305,-390.288,-14.5462,601.506,-494.554,1550.74,155.033,532.388,0,0,1.12406,55.1096,382.359,0.0,0,-2.59488,0.18579,0,2.54971,0,338,
peleke-mistral-7b-instruct-v0.2_BBF-14_46,1506.95,-167.353,-44.6006,-405.375,-5.68421,616.917,-514.509,1233.86,173.253,574.401,0,0,3.37217,45.9657,598.657,0.0,0,-4.31219,-0.203956,0,1.22156,0,355,
peleke-mistral-7b-instruct-v0.2_BBF-14_47,1234.42,-160.654,-62.9183,-407.063,-11.9906,596.305,-522.412,1048.71,171.912,536.561,0,0,1.12406,47.0641,305.372,0.0,0,-3.89345,-0.191511,0,1.87166,0,341,
peleke-mistral-7b-instruct-v0.2_BBF-14_48,1974.53,-121.438,-58.7265,-422.425,-6.51038,645.901,-542.202,1684.71,172.066,556.676,0,0,2.24811,65.6131,517.834,0.610862,0,-2.95312,-0.0700947,0,1.03648,0,349,
peleke-mistral-7b-instruct-v0.2_BBF-14_49,1321.95,-159.849,-53.0062,-386.664,-13.2554,582.759,-493.956,1091.25,161.81,519.982,0,0,2.24811,70.7317,364.201,0.0,0,-2.61135,-0.198579,0,2.70732,0,340,
peleke-mistral-7b-instruct-v0.2_BBF-14_50,1085.26,-149.085,-60.3859,-386.516,-9.29212,581.494,-492.494,851.441,167.851,542.247,0,0,2.24811,39.6794,412.419,0.0,0,-2.91879,-0.0169333,0,1.00589,0,349,
peleke-mistral-7b-instruct-v0.2_PD-1_01,425.094,-195.635,-49.5458,-364.284,-12.1322,505.391,-463.091,315.952,167.841,498.106,0,0,3.37217,29.6391,147.449,0.0,0,-10.5421,-0.0781743,0,0.0994734,0,335,
peleke-mistral-7b-instruct-v0.2_PD-1_02,597.0,-187.221,-61.8016,-377.183,-10.2625,544.492,-471.019,446.569,169.87,514.736,0,0,2.24811,30.9154,257.583,0.0,0,-4.23144,-0.306239,0,0.194544,0,340,
peleke-mistral-7b-instruct-v0.2_PD-1_03,683.409,-168.621,-46.1072,-380.53,-9.35738,533.967,-485.322,502.472,171.248,531.011,0,0,4.49622,37.8477,229.384,0.0,0,-7.56199,-0.583715,0,0.450325,0,336,
peleke-mistral-7b-instruct-v0.2_PD-1_04,802.098,-185.535,-52.2578,-378.19,-14.0709,534.989,-479.857,655.142,173.998,513.172,0,0,2.24811,35.3592,151.751,0.0,0,-3.26406,0.278195,0,0.0863948,0,334,
peleke-mistral-7b-instruct-v0.2_PD-1_05,767.862,-193.294,-54.6772,-366.182,-13.5234,516.308,-461.521,616.388,165.514,519.365,0,0,3.69609,38.2712,239.606,0.0,0,-2.74293,0.055483,0,0.204124,0,334,
peleke-mistral-7b-instruct-v0.2_PD-1_06,836.724,-174.234,-57.6263,-372.09,-10.0882,528.041,-475.261,684.993,168.146,502.231,0,0,5.07646,40.2271,234.027,0.0,0,-3.12932,0.343221,0,0.0941911,0,330,
peleke-mistral-7b-instruct-v0.2_PD-1_07,471.01,-192.13,-48.277,-370.437,-12.8422,516.014,-475.325,343.162,173.75,519.295,0,0,4.49622,23.817,147.24,0.0,0,-10.9742,0.00787359,0,0.452235,0,340,
peleke-mistral-7b-instruct-v0.2_PD-1_08,1052.45,-169.171,-60.7788,-385.839,-4.10375,548.905,-492.443,893.209,174.988,519.131,0,0,3.37217,28.4228,309.603,0.0,0,-3.60587,0.164615,0,0.19556,0,335,
peleke-mistral-7b-instruct-v0.2_PD-1_09,520.491,-190.027,-59.3408,-386.025,-12.0737,535.199,-494.274,411.004,167.318,520.758,0,0,2.24811,32.2051,188.163,0.0,0,-6.49199,-0.263258,0,0.25384,0,345,
peleke-mistral-7b-instruct-v0.2_PD-1_10,616.959,-195.623,-64.6366,-385.738,-12.8446,537.405,-485.286,500.974,176.035,514.49,0,0,5.62028,32.5944,202.883,0.0,0,-6.29192,0.171975,0,0.0881506,0,343,
peleke-mistral-7b-instruct-v0.2_PD-1_11,953.121,-181.085,-47.2804,-374.277,-11.7575,538.394,-480.496,802.244,167.536,517.263,0,0,2.24811,30.0088,189.629,0.0,0,-9.91306,-0.0340752,0,0.267941,0,344,
peleke-mistral-7b-instruct-v0.2_PD-1_12,299.055,-188.125,-52.6108,-356.605,-7.68296,494.246,-457.575,188.37,163.638,492.294,0,0,5.62028,23.7625,89.3752,0.0,0,-6.83328,0.106347,0,0.451462,0,339,
peleke-mistral-7b-instruct-v0.2_PD-1_13,498.714,-180.505,-50.1718,-378.853,-10.0658,528.906,-487.833,343.065,170.391,529.36,0,0,3.37217,35.7448,202.84,0.0,0,-5.39566,0.419619,0,0.279366,0,340,
peleke-mistral-7b-instruct-v0.2_PD-1_14,733.642,-164.416,-45.5911,-370.124,-14.1332,523.608,-472.585,532.174,168.573,534.512,0,0,3.37217,45.6191,220.007,0.0,0,-7.36181,-0.197046,0,0.19285,0,333,
peleke-mistral-7b-instruct-v0.2_PD-1_15,421.866,-194.869,-58.8984,-377.061,-12.4418,522.025,-483.131,318.009,173.288,507.508,0,0,3.37217,27.5174,178.394,0.0,0,-3.53386,-0.0152041,0,0.0975011,0,336,
peleke-mistral-7b-instruct-v0.2_PD-1_16,356.721,-198.397,-49.9039,-362.352,-8.98463,503.347,-466.701,254.541,167.169,496.08,0,0,5.62028,23.6644,122.142,0.0,0,-7.71285,-0.101345,0,0.452352,0,339,
peleke-mistral-7b-instruct-v0.2_PD-1_17,441.487,-191.721,-50.4608,-360.003,-8.27995,504.708,-462.692,316.819,165.171,505.115,0,0,4.49622,24.8474,127.522,-0.210584,0,-6.79904,0.0477223,0,0.448001,0,339,
peleke-mistral-7b-instruct-v0.2_PD-1_18,402.047,-185.468,-49.3117,-357.867,-8.31858,509.702,-456.728,254.878,165.454,502.119,0,0,5.62028,28.7196,100.011,0.0,0,-7.10609,-0.14391,0,0.497384,0,344,
peleke-mistral-7b-instruct-v0.2_PD-1_19,574.831,-195.91,-61.5193,-371.429,-15.1464,518.053,-468.098,469.459,166.473,506.698,0,0,3.37217,29.6992,148.971,0.0,0,-7.19535,0.0748201,0,0.301067,0,340,
peleke-mistral-7b-instruct-v0.2_PD-1_20,631.751,-165.182,-54.1558,-365.14,-11.331,529.567,-461.321,442.374,163.017,515.298,0,0,4.49622,37.3027,209.337,0.0,0,-3.20553,-0.108963,0,0.141349,0,335,
peleke-mistral-7b-instruct-v0.2_PD-1_21,653.078,-179.021,-48.9874,-367.472,-11.8456,520.427,-465.21,488.491,168.758,517.473,0,0,5.57412,32.7666,182.606,0.0,0,-7.97441,-0.133846,0,0.23176,0,337,
peleke-mistral-7b-instruct-v0.2_PD-1_22,615.079,-181.225,-50.0405,-377.079,-11.0309,529.519,-483.896,471.818,172.188,509.677,0,0,4.49622,34.0139,173.629,0.0,0,-3.32657,-0.110704,0,0.0757408,0,342,
